SSHOOK-PC,"pgosweep.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Profile Guided Optimization Count Sweep Utility","9.0.21022.8","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin","Microsoft® Visual Studio® 2008","9.00.21022.08"
SSHOOK-PC,"undname.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® C++ Name Undecorator","15.0.21022.8","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin","Microsoft® Visual Studio® 2008","9.00.21022.08"
SSHOOK-PC,"xdcmake.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® XML Document Contents Merge Tool","15.0.21022.8","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin","Microsoft® Visual Studio® 2008","9.00.21022.08"
SSHOOK-PC,"cl.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® C/C++ Compiler Driver","15.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"cvtres.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Resource File To COFF Object Conversion Utility","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"dumpbin.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Linker Stub","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"editbin.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Linker Stub","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"lib.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Linker Stub","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"link.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Incremental Linker","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"ml64.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Macro Assembler (x64)","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"mspdbsrv.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Program Database","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"nmake.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Program Maintenance Utility","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"vcbuild.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Visual C++ Project Builder Resource DLL","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\amd64","Microsoft® Visual Studio® 2008","9.0.30729.1"
SSHOOK-PC,"cl.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® C/C++ Compiler Driver","15.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\x86_amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"dumpbin.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Linker Stub","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\x86_amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"editbin.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Linker Stub","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\x86_amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"lib.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Linker Stub","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\x86_amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"link.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Incremental Linker","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\x86_amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"ml64.exe",1/21/2015 1:02 PM,"© Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Microsoft® Macro Assembler (x64)","9.0.30729.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\VC\bin\x86_amd64","Microsoft® Visual Studio® 2008","9.00.30729.01"
SSHOOK-PC,"AccEvent.exe",1/21/2015 1:02 PM,"","","","","","",""
SSHOOK-PC,"apatch.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Microsoft Patch Apply Tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"Cert2Spc.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","ECM Cert2Spc","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"checkv4.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","IPv4-specific Code Identification Utility","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"Consume.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Resource consumer tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"ctrpp.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","parse/validate performance counter manifest and generate helper source files","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"ecmangen.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Instrumentation manifest generation tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"fdbrowser.exe",1/21/2015 1:02 PM,"","","","","","",""
SSHOOK-PC,"FileTypeVerifier.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","File Type Verifier","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"filtdump.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Filter dump utility","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"FiltReg.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Filter registration dump utility","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"gc.exe",1/21/2015 1:02 PM,"© Microsoft Corporation 1981-2006. All rights reserved.","Microsoft Corporation","GC - Console grammar compiler","5.3.8231.0","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","5.3.8231.00"
SSHOOK-PC,"genmanifest.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Windows Rights Managment manifest generator","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"graphedt.exe",1/21/2015 1:02 PM,"Copyright (C) 1992-2006 Microsoft Corporation","Microsoft Corporation","DirectShow SDK Filter Graph Editor","10.0.0.0","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","DirectShow","DirectX 10.0"
SSHOOK-PC,"ifilttst.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","IFilter command line test tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"Inspect.exe",1/21/2015 1:02 PM,"Copyright © 1994-2001 Microsoft Corporation","Microsoft Corporation","Active Accessibility Object Inspector (32-bit UNICODE Release)","7.0.0.0","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft Active Accessibility","7.0.0.0"
SSHOOK-PC,"isXPS.exe",1/21/2015 1:02 PM,"Copyright (c) Microsoft Corporation. All rights reserved.","Microsoft Corporation","","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft (R) Windows (R) Operating System","6.1.7600.16385"
SSHOOK-PC,"make-shell.exe",1/21/2015 1:02 PM,"Copyright (c) Microsoft Corporation. All rights reserved.","Microsoft Corporation","makekit","6.0.6000.16386","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft (R) Windows (R) Operating System","6.0.6000.16386"
SSHOOK-PC,"makecert.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","ECM MakeCert","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"mpatch.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Microsoft Patch Creation Tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"MsiCert.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","MSI Database DigitalSignature table update","5.0.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Windows Installer","5.0.7600.16385"
SSHOOK-PC,"mt.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","mt.exe","5.2.3790.2076","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","5.2.3790.2076"
SSHOOK-PC,"pktextract.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Side-By-Side Public Key Token Extractor","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"ptconform.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","PrintTicket Conformance Test","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"pvk2pfx.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","PVK/SPC to PFX file converter","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"sddlgen.exe",1/21/2015 1:02 PM,"Copyright (c) Microsoft Corporation. All rights reserved.","Microsoft Corporation","","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft (R) Windows (R) Operating System","6.1.7600.16385"
SSHOOK-PC,"signtool.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Authenticode(R) - signing and verifying tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"TB3x.exe",1/21/2015 1:02 PM,"Copyright (C) 2000","","TAPIBrowser MFC Application","1.0.0.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","TAPIBrowser Application","1, 0, 0, 1"
SSHOOK-PC,"tcpanalyzer.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","NT Layer DLL","6.0.6001.17129","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.0.6001.17129"
SSHOOK-PC,"topoedit.exe",1/21/2015 1:02 PM,"(c) Microsoft.  All rights reserved.","Microsoft","Topology Editor","1.0.0.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Media Foundation Topology Editor","1.0.0.1"
SSHOOK-PC,"tracefmt.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Format Message traces to text","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"tracepdb.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Get Trace Format info from PDB","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"tracewpp.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","WMI Tracing C/C++ preprocessor","6.1.6955.0","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.6955.0"
SSHOOK-PC,"UICC.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Windows Ribbon Markup Compiler","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"UISpy.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","UISpy","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"validatesd.exe",1/21/2015 1:02 PM,"","","","","","",""
SSHOOK-PC,"VirtualLightSensor.exe",1/21/2015 1:02 PM,"(c) Microsoft Corporation.  All rights reserved.","Microsoft Corporation","Virtual Light Sensor","1.0.0.1","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft Windows SDK","1.0.0.1"
SSHOOK-PC,"WiLogUtl.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Windows Installer Verbose Setup Log Analyzer","5.0.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Windows Installer","5.0.7600.16385"
SSHOOK-PC,"wsdcodegen.exe",1/21/2015 1:02 PM,"Copyright (c) Microsoft Corporation. All rights reserved.","Microsoft Corporation","","6.1.7074.0","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft (R) Windows (R) Operating System","6.1.7074.0"
SSHOOK-PC,"wsddebug_client.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","WSDAPI Debug Client","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"wsddebug_host.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","WSDAPI Debug Host","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"WsTraceDump.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Windows Web Services API Trace Viewer Tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"Wsutil.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Windows Web Services Tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"XpsAnalyzer.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","XPS Analysis Tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"AccEvent.exe",1/21/2015 1:02 PM,"","","","","","",""
SSHOOK-PC,"Cert2Spc.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","ECM Cert2Spc","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"checkv4.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","IPv4-specific Code Identification Utility","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"Consume.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Resource consumer tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"ctrpp.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","parse/validate performance counter manifest and generate helper source files","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"ecmangen.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Instrumentation manifest generation tool","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"fdbrowser.exe",1/21/2015 1:02 PM,"","","","","","",""
SSHOOK-PC,"FileTypeVerifier.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","File Type Verifier","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"filtdump.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Filter dump utility","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"FiltReg.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Filter registration dump utility","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"ftquery.exe",1/21/2015 1:02 PM,"Copyright (c) Microsoft Corporation. All rights reserved.","Microsoft Corporation","","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft (R) Windows (R) Operating System","6.1.7600.16385"
SSHOOK-PC,"genmanifest.exe",1/21/2015 1:02 PM,"© Microsoft Corporation. All rights reserved.","Microsoft Corporation","Windows Rights Managment manifest generator","6.1.7600.16385","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","Microsoft® Windows® Operating System","6.1.7600.16385"
SSHOOK-PC,"graphedt.exe",1/21/2015 1:02 PM,"Copyright (C) 1992-2006 Microsoft Corporation","Microsoft Corporation","DirectShow SDK Filter Graph Editor","10.0.0.0","C:\Program Files\Common Files\Microsoft\Visual C++ for Python\9.0\WinSDK\Bin\x64","DirectShow","DirectX 10.0"
